dataset,track,condition_id,method,reference_count,rrf_constant,queries,ndcg_at_10,recall_at_20,dense_depth,sparse_depth,sparse_support,sparse_exhaustion_rate,fallback_rate
scidocs,controlled,primary,original,5,60,1000,0.1923367133669776,0.27208333333333334,694.801,599.294,11503.031,0.027,0.0
scidocs,controlled,primary,proposed,5,60,1000,0.1939894023139877,0.2786777777777778,448.773,387.2253333333333,11503.031,0.01633333333333333,0.0
scidocs,controlled,primary,sparse_boolean_mask,5,60,1000,0.19021180818749492,0.27844444444444444,398.3346666666667,340.7143333333333,11503.031,0.011,0.0
scidocs,controlled,primary,sparse_only,5,60,1000,0.19392578784040668,0.2749611111111111,558.5163333333334,495.671,11503.031,0.021,0.0
scidocs,controlled,primary,sparse_references_only,5,60,1000,0.18683669548362666,0.27469444444444446,412.245,411.767,23057.643666666667,0.0,0.0
scifact,ablation,primary,bridge_shared,5,2,300,0.7437164669542774,0.9281111111111111,587.27,586.8455555555555,4489.038888888889,0.0033333333333333335,0.0
scifact,ablation,primary,dense_only,5,2,300,0.7446033412356627,0.9111851851851852,760.1233333333333,717.9788888888888,2765.673333333333,0.0911111111111111,0.0
scifact,ablation,primary,mugi_controlled,5,2,300,0.7396526097744381,0.9283333333333333,626.7177777777778,626.1922222222222,4421.727777777777,0.0033333333333333335,0.0
scifact,ablation,primary,original,5,2,300,0.732180069546838,0.8995555555555556,692.4666666666667,664.2033333333334,2765.673333333333,0.04666666666666667,0.0
scifact,ablation,primary,proposed,5,2,300,0.7495038938059765,0.9256666666666666,645.3755555555555,603.3333333333334,2765.673333333333,0.07555555555555554,0.0
scifact,ablation,primary,sparse_boolean_mask,5,2,300,0.7446955718229682,0.927,613.3344444444444,576.0166666666667,2765.673333333333,0.07555555555555554,0.0
scifact,ablation,primary,sparse_only,5,2,300,0.7410861315341262,0.9279999999999999,617.3888888888888,579.5055555555555,2765.673333333333,0.05555555555555556,0.0
scifact,ablation,primary,sparse_references_only,5,2,300,0.7407136848197988,0.9294444444444444,638.6733333333333,637.6066666666667,4382.963333333333,0.0022222222222222222,0.0
scifact,ablation,primary,bridge_shared,5,20,300,0.738420167719639,0.9318888888888889,752.3377777777778,750.0688888888889,4489.038888888889,0.008888888888888889,0.0
scifact,ablation,primary,dense_only,5,20,300,0.7373627429675362,0.9187407407407406,920.73,855.6444444444445,2765.673333333333,0.13,0.0
scifact,ablation,primary,mugi_controlled,5,20,300,0.7343884845239664,0.9276666666666668,781.2733333333333,779.8244444444445,4421.727777777777,0.012222222222222221,0.0
scifact,ablation,primary,original,5,20,300,0.7264225584874473,0.9062222222222223,932.5533333333333,854.6233333333333,2765.673333333333,0.13333333333333333,0.0
scifact,ablation,primary,proposed,5,20,300,0.7456375010782044,0.9267777777777778,815.0711111111111,774.4755555555555,2765.673333333333,0.12333333333333334,0.0
scifact,ablation,primary,sparse_boolean_mask,5,20,300,0.7388151497820125,0.9296666666666666,772.78,735.3255555555555,2765.673333333333,0.11555555555555555,0.0
scifact,ablation,primary,sparse_only,5,20,300,0.7367803885578837,0.9265555555555555,834.8777777777779,789.1622222222222,2765.673333333333,0.13888888888888887,0.0
scifact,ablation,primary,sparse_references_only,5,20,300,0.7343608190195617,0.9271111111111111,812.15,809.5055555555555,4382.963333333333,0.014444444444444444,0.0
scifact,ablation,primary,bridge_shared,5,100,300,0.7319028767238612,0.9154444444444444,149.95222222222222,149.54666666666665,4489.038888888889,0.0,0.0
scifact,ablation,primary,dense_only,5,100,300,0.7354574395097212,0.9052222222222223,203.5077777777778,183.77888888888887,2765.673333333333,0.006666666666666667,0.0
scifact,ablation,primary,mugi_controlled,5,100,300,0.728128232996059,0.911,154.54888888888888,154.04666666666665,4421.727777777777,0.0011111111111111111,0.0
scifact,ablation,primary,original,5,100,300,0.7269088751945696,0.9052222222222223,205.54333333333332,184.38666666666666,2765.673333333333,0.006666666666666667,0.0
scifact,ablation,primary,proposed,5,100,300,0.7410091999021073,0.9161111111111111,166.70111111111112,155.94666666666666,2765.673333333333,0.005555555555555555,0.0
scifact,ablation,primary,sparse_boolean_mask,5,100,300,0.7328438705743909,0.9165555555555555,159.02666666666667,149.0388888888889,2765.673333333333,0.005555555555555555,0.0
scifact,ablation,primary,sparse_only,5,100,300,0.7338328874908011,0.915,176.9311111111111,163.35333333333332,2765.673333333333,0.006666666666666667,0.0
scifact,ablation,primary,sparse_references_only,5,100,300,0.7286385442479056,0.9087777777777778,155.8488888888889,155.35111111111112,4382.963333333333,0.0011111111111111111,0.0
scifact,controlled,primary,bridge_shared,5,60,300,0.7324982610753313,0.9182222222222222,284.06333333333333,282.64222222222224,4489.038888888889,0.0033333333333333335,0.0
