dataset,query_id,dense_angle_degrees,dense_residual_norm,sparse_top20_turnover,sparse_top100_overlap
arguana,test-international-eghrhbeusli-pro05a,4.162851654435548,0.07278381039698913,0.016666666666666666,0.9366666666666666
arguana,test-international-ehbfe-con01a,4.171224137121314,0.0729312698046366,0.09999999999999996,0.9066666666666667
arguana,test-international-ehbfe-con02a,3.8128981190224676,0.06664627542098357,0.09999999999999991,0.9
arguana,test-international-ehbfe-con03a,5.122309539969513,0.08964070926109946,0.14999999999999994,0.8833333333333333
arguana,test-international-ehbfe-con04a,4.555320308929898,0.07967418183883027,0.1333333333333333,0.8266666666666667
arguana,test-international-ehbfe-pro01a,4.305662963093998,0.0752901062369346,0.03333333333333333,0.9233333333333333
arguana,test-international-ehbfe-pro02a,3.5670128807161894,0.06233669941624,0.1333333333333333,0.9233333333333333
arguana,test-international-ehbfe-pro03a,4.3597476565749025,0.07623940209547676,0.16666666666666655,0.86
arguana,test-international-ehbfe-pro04a,3.814174692389629,0.06666847070058184,0.08333333333333326,0.9233333333333333
arguana,test-international-ehbfe-pro05a,4.009986659887217,0.07010220984617867,0.05000000000000001,0.88
arguana,test-international-eiahwpamu-con01a,4.029856829730147,0.07045092185338332,0.03333333333333333,0.9033333333333333
arguana,test-international-eiahwpamu-con02a,4.174144036480716,0.07298436512549714,0.05000000000000001,0.91
arguana,test-international-eiahwpamu-con03a,4.034552965038856,0.070536953707536,0.05000000000000001,0.9199999999999999
arguana,test-international-eiahwpamu-pro01a,4.100603070887728,0.07169158260027562,0.08333333333333326,0.9
arguana,test-international-eiahwpamu-pro02a,2.9904131370162617,0.05224036549528436,0.09999999999999991,0.92
arguana,test-international-eiahwpamu-pro03a,3.6270423023071943,0.0633904263377189,0.016666666666666666,0.9366666666666666
arguana,test-international-eiahwpamu-pro04a,3.85165183056913,0.06732549269994094,0.08333333333333326,0.9533333333333333
arguana,test-international-eiahwpamu-pro05a,2.9825590002284486,0.05210254838069276,0.016666666666666666,0.9466666666666667
arguana,test-international-emephsate-con01a,3.0339729567729434,0.05300241708755487,0.08333333333333326,0.9266666666666667
arguana,test-international-emephsate-con02a,3.909187589931133,0.0683347880840301,0.03333333333333333,0.9333333333333332
arguana,test-international-emephsate-con03a,4.030632413744489,0.0704642037550608,0.06666666666666664,0.9766666666666666
arguana,test-international-emephsate-pro01a,3.0466230045628695,0.053223804881175306,0.08333333333333326,0.9133333333333334
arguana,test-international-emephsate-pro02a,3.4492220363385644,0.06027326111992196,0.05000000000000001,0.9566666666666667
arguana,test-international-emephsate-pro03a,3.9728009004923,0.0694498022397359,0.0,0.9633333333333333
arguana,test-international-epdlhfcefp-con01a,4.550326342422589,0.0795859818657239,0.05000000000000001,0.9366666666666666
arguana,test-international-epdlhfcefp-con02a,5.269239452762007,0.09222991516192754,0.09999999999999996,0.9366666666666666
arguana,test-international-epdlhfcefp-con03a,4.8720498622650465,0.08524002383152636,0.03333333333333333,0.8933333333333334
arguana,test-international-epdlhfcefp-pro01a,4.782564322428498,0.08366598437229787,0.05000000000000001,0.9333333333333332
arguana,test-international-epdlhfcefp-pro02a,4.237558123546721,0.07409561425447457,0.05000000000000001,0.9266666666666667
arguana,test-international-epdlhfcefp-pro03a,4.223864722258651,0.0738560433189074,0.016666666666666666,0.94
arguana,test-international-epdlhfcefp-pro04a,3.3393845991432243,0.0583495323856671,0.08333333333333326,0.94
arguana,test-international-epglghbni-con01a,5.693864889623414,0.09970517953236895,0.09999999999999996,0.8733333333333334
arguana,test-international-epglghbni-con02a,4.027463757022422,0.07040885587533309,0.19999999999999987,0.9066666666666667
arguana,test-international-epglghbni-con03a,4.085329395457622,0.07142373422781623,0.09999999999999991,0.8433333333333334
arguana,test-international-epglghbni-pro01a,3.599809706979137,0.06291260446111356,0.1166666666666666,0.86
arguana,test-international-epglghbni-pro02a,5.3283423695492464,0.09326730916897451,0.05000000000000001,0.9266666666666667
arguana,test-international-epglghbni-pro03a,4.598461196586057,0.0804313644766807,0.016666666666666666,0.9333333333333332
arguana,test-international-epglghbni-pro04a,3.925061837202431,0.06861303746700283,0.0,0.8766666666666666
arguana,test-international-epglghbni-pro05a,5.36785329814866,0.0939643854896227,0.11666666666666659,0.8766666666666666
arguana,test-international-epvhwhranet-con01a,3.5345063915816124,0.06176831200718876,0.03333333333333333,0.8933333333333334
arguana,test-international-epvhwhranet-con02a,3.790282022991627,0.0662509128451347,0.11666666666666659,0.94
arguana,test-international-epvhwhranet-con03a,4.307277120641875,0.07531908154487606,0.016666666666666666,0.9066666666666667
arguana,test-international-epvhwhranet-con04a,5.037329925881644,0.08814525355895357,0.11666666666666659,0.87
arguana,test-international-epvhwhranet-pro01a,4.591387850755542,0.08030753086010613,0.016666666666666666,0.93
arguana,test-international-epvhwhranet-pro02a,3.798814371999813,0.06640136366089176,0.05000000000000001,0.9266666666666667
arguana,test-international-epvhwhranet-pro03a,3.5315872309818563,0.061716282119353566,0.19999999999999987,0.8433333333333334
arguana,test-international-ghbunhf-con01a,4.662297379804681,0.08155371248722074,0.06666666666666664,0.8633333333333333
arguana,test-international-ghbunhf-con02a,4.147776860337401,0.07252057393391924,0.09999999999999996,0.8933333333333334
arguana,test-international-ghbunhf-con03a,4.626735806852395,0.08092795560757314,0.1333333333333333,0.9066666666666667
arguana,test-international-ghbunhf-con04a,4.417856377534555,0.07725958774487174,0.06666666666666664,0.93
arguana,test-international-ghbunhf-con05a,4.955626883128712,0.0867113793889681,0.19999999999999996,0.79
arguana,test-international-ghbunhf-pro01a,4.28740487384821,0.0749698802828788,0.09999999999999996,0.8966666666666666
arguana,test-international-ghbunhf-pro02a,4.208981666853526,0.07359412809212997,0.016666666666666666,0.9133333333333334
arguana,test-international-ghbunhf-pro03a,5.2122308950366145,0.09122680624326067,0.06666666666666664,0.9333333333333332
arguana,test-international-ghbunhf-pro04a,3.4385495549617455,0.0600862341622511,0.09999999999999991,0.89
arguana,test-international-ghbunhf-pro05a,5.105689340429852,0.08935089906056716,0.14999999999999994,0.8366666666666666
arguana,test-international-ghwcitca-con01a,4.332704675651676,0.07576462378104525,0.08333333333333326,0.9499999999999998
arguana,test-international-ghwcitca-con02a,3.9076733227483054,0.0683080454667409,0.08333333333333333,0.9666666666666667
arguana,test-international-ghwcitca-con03a,4.561407398896957,0.07978037744760506,0.016666666666666666,0.9499999999999998
arguana,test-international-ghwcitca-pro01a,3.9474884242529957,0.06900597860415769,0.09999999999999991,0.9733333333333333
arguana,test-international-ghwcitca-pro02a,3.3667304755129908,0.05882827689250306,0.03333333333333333,0.92
arguana,test-international-ghwcitca-pro03a,3.752420420154149,0.06558591127395626,0.05000000000000001,0.9433333333333334
arguana,test-international-ghwcitca-pro04a,3.542399087957462,0.0619058323403199,0.05000000000000001,0.9700000000000001
arguana,test-international-glilpdwhsn-con01a,7.001205915902138e-06,1.2219409484259813e-07,0.0,0.9566666666666667
arguana,test-international-glilpdwhsn-con02a,1.161982829548383e-06,2.028042622725934e-08,0.03333333333333333,0.9633333333333333
arguana,test-international-glilpdwhsn-con03a,6.67112153906162e-06,1.1643303565733733e-07,0.016666666666666666,0.9866666666666667
arguana,test-international-glilpdwhsn-con04a,5.960769308392176,0.10441485792398451,0.0,0.91
arguana,test-international-glilpdwhsn-pro01a,1.0646357705238912e-06,1.85813995301487e-08,0.0,0.9766666666666666
arguana,test-international-glilpdwhsn-pro02a,1.3282266060828631e-06,2.3181927488735713e-08,0.0,0.9766666666666666
arguana,test-international-glilpdwhsn-pro03a,9.527766292654429e-07,1.6629089216735338e-08,0.0,0.9700000000000001
arguana,test-international-gmehbisrip1b-con01a,1.139261252237257e-06,1.9883859891933753e-08,0.016666666666666666,0.9833333333333334
arguana,test-international-gmehbisrip1b-con02a,6.5538764210611456e-06,1.1438672231633973e-07,0.03333333333333333,0.9733333333333333
arguana,test-international-gmehbisrip1b-con03a,3.3823509275454398,0.0591020695865154,0.03333333333333333,0.9733333333333333
arguana,test-international-gmehbisrip1b-pro01a,6.280819745881393e-06,1.096209842899043e-07,0.0,0.9833333333333334
arguana,test-international-gmehbisrip1b-pro02a,3.1600376924676277,0.05520906796058014,0.016666666666666666,0.9733333333333333
arguana,test-international-gmehbisrip1b-pro03a,6.4011275599290555e-06,1.1172075176091313e-07,0.0,0.9966666666666667
arguana,test-international-gmehwasr-con01a,4.574267154989898,0.08000639081001276,0.06666666666666664,0.9033333333333333
arguana,test-international-gmehwasr-con02a,4.678058140173909,0.08183041463295614,0.0,0.8666666666666667
arguana,test-international-gmehwasr-con03a,3.8722983210165087,0.06768752137819924,0.06666666666666664,0.9266666666666667
arguana,test-international-gmehwasr-con04a,4.8933739013011985,0.08561456948518749,0.08333333333333326,0.9033333333333333
arguana,test-international-gmehwasr-con05a,5.485565830385386,0.09603637208541231,0.05000000000000001,0.8266666666666667
arguana,test-international-gmehwasr-pro01a,5.211700934914283,0.09121320396661753,0.09999999999999991,0.9066666666666667
arguana,test-international-gmehwasr-pro02a,4.641719253122728,0.08119544635216393,0.06666666666666664,0.8433333333333333
arguana,test-international-gmehwasr-pro03a,5.419564952953084,0.09487281243006383,0.03333333333333333,0.9066666666666667
arguana,test-international-gmehwasr-pro04a,4.50667338163026,0.07881892472505567,0.04999999999999997,0.9333333333333332
arguana,test-international-gmehwasr-pro05a,4.468640464537054,0.07815123597780856,0.03333333333333333,0.93
arguana,test-international-gpdwhwcusa-con01a,3.911244298526561,0.0683705608050028,0.05000000000000001,0.8933333333333334
arguana,test-international-gpdwhwcusa-con02a,3.0750980467771334,0.053722340613603564,0.15,0.9
arguana,test-international-gpdwhwcusa-con03a,3.374532992703615,0.05896521359682077,0.03333333333333333,0.9133333333333334
arguana,test-international-gpdwhwcusa-con04a,4.781214473428853,0.08364262680212649,0.08333333333333326,0.8933333333333334
arguana,test-international-gpdwhwcusa-con05a,4.772454714841207,0.08348875492811196,0.08333333333333326,0.91
arguana,test-international-gpdwhwcusa-pro01a,3.499354047121832,0.061151595165332105,0.0333333333333333,0.9066666666666666
arguana,test-international-gpdwhwcusa-pro02a,3.088130392325413,0.0539504140615463,0.0,0.96
arguana,test-international-gpdwhwcusa-pro03a,4.519543283648712,0.07904573778311406,0.0,0.9
arguana,test-international-gpsmhbsosb-con01a,3.7515235616233427,0.06557032962640123,0.15,0.9033333333333333
arguana,test-international-gpsmhbsosb-con02a,1.7376108113521288e-06,3.0327029776344716e-08,0.016666666666666666,0.9266666666666667
arguana,test-international-gpsmhbsosb-con03a,2.9324763852162867,0.05122613037625947,0.0,0.9733333333333333
arguana,test-international-gpsmhbsosb-pro01a,2.5171228191671586,0.04396047318975127,0.05000000000000001,0.9499999999999998
arguana,test-international-gpsmhbsosb-pro02a,8.991865728821532e-07,1.569376628651753e-08,0.0,0.9433333333333334
arguana,test-international-gpsmhbsosb-pro03a,3.6369199242037467,0.06356188406546907,0.0,0.89
arguana,test-international-gsciidffe-con01a,4.513704163670268,0.0789429148038228,0.06666666666666664,0.9166666666666666
arguana,test-international-gsciidffe-con02a,3.8765239623121697,0.06776178628206249,0.06666666666666664,0.98
arguana,test-international-gsciidffe-con03a,3.798007281422929,0.06638502081235247,0.05000000000000001,0.8766666666666666
arguana,test-international-gsciidffe-con04a,3.079521088734333,0.05379970495899513,0.09999999999999991,0.9566666666666667
arguana,test-international-gsciidffe-pro01a,4.49809853602796,0.07866888990004857,0.05000000000000001,0.9166666666666666
arguana,test-international-gsciidffe-pro02a,4.214560676058148,0.07369103034337357,0.08333333333333326,0.9366666666666666
arguana,test-international-gsciidffe-pro03a,4.085669276894109,0.07143119474252059,0.06666666666666664,0.8866666666666667
arguana,test-international-gsciidffe-pro04a,4.074578131437094,0.0712351153294245,0.09999999999999996,0.92
arguana,test-international-iiahwagit-con01a,5.087654338797353,0.08903063585360839,0.31666666666666665,0.8433333333333333
arguana,test-international-iiahwagit-con02a,3.7441270649482075,0.06544079879919684,0.016666666666666666,0.9633333333333333
arguana,test-international-iiahwagit-con03a,3.7474983006226594,0.06549995392560957,0.05000000000000001,0.9266666666666667
arguana,test-international-iiahwagit-con04a,4.058865123069477,0.07095930973688754,0.0,0.8566666666666666
arguana,test-international-iiahwagit-pro01a,3.940061954615269,0.06887579709291453,0.05000000000000001,0.9
arguana,test-international-iiahwagit-pro02a,5.03972480244469,0.08818808943033213,0.08333333333333326,0.8066666666666666
arguana,test-international-iiahwagit-pro03a,3.8397833688858363,0.06711766868829727,0.05000000000000001,0.92
arguana,test-international-iiahwagit-pro04a,3.9670597129969214,0.06934980551401766,0.04999999999999997,0.9266666666666667
arguana,test-international-iiahwagit-pro05a,4.114691696215146,0.07193882018327709,0.04999999999999997,0.8433333333333334
arguana,test-international-iighbopcc-con01a,5.1652876261308585,0.09039801359176634,0.16666666666666663,0.7799999999999999
arguana,test-international-iighbopcc-con02a,4.513429861478231,0.07893781363964077,0.11666666666666659,0.8766666666666666
arguana,test-international-iighbopcc-con03a,4.941574973346786,0.08646258711814876,0.08333333333333326,0.96
arguana,test-international-iighbopcc-pro01a,5.652024145173502,0.0989720225334167,0.21666666666666667,0.9366666666666666
arguana,test-international-iighbopcc-pro02a,4.2174579844096565,0.07374427715937293,0.09999999999999996,0.8566666666666666
arguana,test-international-iighbopcc-pro03a,4.821268179686342,0.08434632172187163,0.03333333333333333,0.8133333333333334
arguana,test-international-ipecfiepg-con01a,3.4275410165221163,0.0598934056858221,0.0,0.94
arguana,test-international-ipecfiepg-con02a,4.215620694805001,0.07370962699254353,0.016666666666666666,0.9133333333333334
arguana,test-international-ipecfiepg-con03a,3.5401169750404775,0.061865462611118895,0.05000000000000001,0.9266666666666667
arguana,test-international-ipecfiepg-con04a,3.2465901349493804,0.0567246389885743,0.0,0.94
arguana,test-international-ipecfiepg-pro01a,4.061719212879647,0.07100939502318697,0.14999999999999994,0.9133333333333334
arguana,test-international-ipecfiepg-pro02a,3.2272644939950443,0.0563861193756262,0.0,0.93
arguana,test-international-ipecfiepg-pro03a,4.813546908016075,0.08421065409978223,0.05000000000000001,0.9566666666666667
arguana,test-international-iwiaghbss-con01a,5.105342226797138,0.08934255937735232,0.19999999999999987,0.8366666666666666
arguana,test-international-iwiaghbss-con02a,4.1391117628951415,0.0723670646548271,0.15,0.8366666666666666
arguana,test-international-iwiaghbss-con03a,4.211875664250549,0.07364406188329056,0.06666666666666664,0.89
arguana,test-international-iwiaghbss-pro01a,4.2761602869522335,0.0747731601198514,0.16666666666666663,0.7999999999999999
arguana,test-international-iwiaghbss-pro02a,3.89062080758573,0.06800936162471764,0.11666666666666659,0.8266666666666667
arguana,test-international-iwiaghbss-pro03a,4.537429366298915,0.07935969283183414,0.08333333333333326,0.9499999999999998
arguana,test-international-iwiaghbss-pro04a,4.336627374065682,0.07583331813414887,0.09999999999999996,0.9133333333333334
arguana,test-international-miasimyhw-con01a,4.490342668261497,0.0785376379887263,0.08333333333333333,0.9133333333333334
arguana,test-international-miasimyhw-con02a,3.7643898399971802,0.06579631070295967,0.0,0.9199999999999999
arguana,test-international-miasimyhw-con03a,3.7254487325340944,0.0651133706172307,0.09999999999999998,0.9133333333333334
arguana,test-international-miasimyhw-pro01a,3.3865597325263153,0.0591758179167906,0.03333333333333333,0.9500000000000001
arguana,test-international-miasimyhw-pro02a,2.8009829918464155,0.048925366252660696,0.0,0.9433333333333334
arguana,test-international-miasimyhw-pro03a,3.8637661783350428,0.06753789633512493,0.04999999999999997,0.84
arguana,test-international-miasimyhw-pro04a,3.496955565191193,0.0611098781228065,0.08333333333333326,0.9
arguana,test-international-miasimyhw-pro05a,3.9651231458003195,0.06931733340024947,0.18333333333333326,0.9199999999999999
arguana,test-international-segiahbarr-con01a,4.808011294232119,0.08411373446385063,0.06666666666666664,0.8633333333333333
arguana,test-international-segiahbarr-con02a,3.819635540010047,0.06676574423909183,0.16666666666666663,0.8766666666666666
arguana,test-international-segiahbarr-con03a,4.549832289391597,0.07957691947619112,0.09999999999999996,0.9366666666666666
arguana,test-international-segiahbarr-con04a,3.245893200752327,0.0567122188707192,0.11666666666666659,0.91
arguana,test-international-segiahbarr-pro01a,3.5991024183307965,0.0628990419209003,0.06666666666666664,0.9566666666666667
arguana,test-international-segiahbarr-pro02a,3.8840689497880323,0.06789384782314296,0.09999999999999991,0.89
arguana,test-international-segiahbarr-pro03a,3.7095039205124944,0.06483367333809532,0.0833333333333333,0.9
arguana,test-international-segiahbarr-pro04a,4.340010035921204,0.07589269677797947,0.08333333333333326,0.9266666666666667
arguana,test-international-sepiahbaaw-con01a,5.041450238762148,0.0882181997100512,0.05000000000000001,0.9366666666666666
arguana,test-international-sepiahbaaw-con02a,4.514423688417125,0.07895516852537787,0.16666666666666663,0.9066666666666667
arguana,test-international-sepiahbaaw-con03a,4.500166194801812,0.07870543251434957,0.1333333333333333,0.93
arguana,test-international-sepiahbaaw-pro01a,3.1692177201029925,0.055369860182205764,0.05000000000000001,0.9499999999999998
arguana,test-international-sepiahbaaw-pro02a,4.168481795324637,0.0728825082381566,0.05000000000000001,0.9
arguana,test-international-sepiahbaaw-pro03a,3.419082465159484,0.05974552407860753,0.03333333333333333,0.9199999999999999
arguana,test-international-sepiahbaaw-pro04a,4.5624148156480935,0.07979805270830787,0.09999999999999991,0.9033333333333333
arguana,test-international-siacphbnt-con01a,3.0620921058739854,0.0534945962329705,0.03333333333333333,0.8966666666666666
arguana,test-international-siacphbnt-con02a,4.322805360458265,0.07559373229742046,0.08333333333333326,0.8933333333333334
arguana,test-international-siacphbnt-con03a,4.559702570052038,0.07975065956513083,0.14999999999999994,0.8633333333333333
arguana,test-international-siacphbnt-con04a,3.80135950185332,0.06644391020139052,0.16666666666666663,0.8566666666666666
arguana,test-international-siacphbnt-pro01a,3.013986731228103,0.0526528197030226,0.0,0.92
arguana,test-international-siacphbnt-pro02a,2.7761359496454125,0.04849068323771153,0.05000000000000001,0.9400000000000001
arguana,test-international-siacphbnt-pro03a,4.670783513186279,0.08170194427172338,0.11666666666666659,0.87
arguana,test-international-siacphbnt-pro04a,4.934391901890453,0.0863364810744921,0.0833333333333333,0.8933333333333334
arguana,test-international-siacphbnt-pro05a,3.0174855016526707,0.052713823815186765,0.0333333333333333,0.9466666666666667
arguana,test-international-ssiarcmhb-con01a,6.518883377938448,0.1142696738243103,0.016666666666666666,0.9533333333333333
arguana,test-international-ssiarcmhb-con02a,3.4149839421242127,0.059673953801393474,0.04999999999999997,0.8433333333333333
arguana,test-international-ssiarcmhb-con03a,3.334114796907361,0.058257345110177966,0.0,0.8466666666666667
arguana,test-international-ssiarcmhb-con04a,5.1305822737297895,0.08978690207004543,0.05000000000000001,0.9166666666666666
arguana,test-international-ssiarcmhb-con05a,3.574332861475783,0.06246495371063543,0.14999999999999994,0.8966666666666666
arguana,test-international-ssiarcmhb-pro01a,4.160794858876183,0.07274967680374778,0.016666666666666666,0.9666666666666667
arguana,test-international-ssiarcmhb-pro02a,3.522377722026608,0.061557133992513,0.05000000000000001,0.83
arguana,test-international-ssiarcmhb-pro03a,2.5023286621280967,0.043701679756244005,0.03333333333333333,0.9233333333333333
arguana,test-international-ssiarcmhb-pro04a,4.680632906784891,0.08187739799420034,0.11666666666666659,0.9500000000000001
arguana,test-international-ssiarcmhb-pro05a,3.8327520422529475,0.06699450314044951,0.05000000000000001,0.86
arguana,test-law-cpilhbishioe-con01a,4.516502999252725,0.0789937774340311,0.05000000000000001,0.88
arguana,test-law-cpilhbishioe-con02a,5.265271761667726,0.09215592096249257,0.016666666666666666,0.94
arguana,test-law-cpilhbishioe-con03a,4.199089283317725,0.07341957588990523,0.06666666666666664,0.9733333333333333
arguana,test-law-cpilhbishioe-con04a,4.936940581234362,0.08637978136539452,0.06666666666666664,0.92
arguana,test-law-cpilhbishioe-pro01a,3.9793352623443834,0.06956441700458522,0.06666666666666664,0.9499999999999998
arguana,test-law-cpilhbishioe-pro02a,4.006511161876781,0.0700411697228749,0.11666666666666659,0.9633333333333333
arguana,test-law-cpilhbishioe-pro03a,4.649188819233777,0.08132389684518172,0.2166666666666666,0.9266666666666667
arguana,test-law-cpilhbishioe-pro04a,3.8587836821157224,0.06745066245396926,0.08333333333333326,0.88
arguana,test-law-cplglghwbhwd-con01a,3.67779102814222,0.06427843372027074,0.11666666666666659,0.9033333333333333
arguana,test-law-cplglghwbhwd-con02a,3.118659972359628,0.054484738657871866,0.08333333333333326,0.9499999999999998
arguana,test-law-cplglghwbhwd-con03a,2.8971922575384226,0.05060912792881326,0.05000000000000001,0.94
arguana,test-law-cplglghwbhwd-pro01a,3.5544781934891354,0.0621172562241554,0.09999999999999991,0.9433333333333334
arguana,test-law-cplglghwbhwd-pro02a,4.2326841220551605,0.07400910059610998,0.08333333333333326,0.8933333333333334
arguana,test-law-cplglghwbhwd-pro03a,3.5947364663959536,0.0628225095570087,0.03333333333333333,0.9166666666666666
arguana,test-law-cplgpshwdp-con01a,3.876698245129712,0.06776459266742067,0.08333333333333326,0.9366666666666666
arguana,test-law-cplgpshwdp-con02a,4.031033134005373,0.07047140101591741,0.016666666666666666,0.9466666666666667
arguana,test-law-cplgpshwdp-con03a,4.5233799715448155,0.0791124602158864,0.0,0.9366666666666666
arguana,test-law-cplgpshwdp-con04a,4.0709115702235,0.07117244849602376,0.09999999999999996,0.9233333333333333
arguana,test-law-cplgpshwdp-pro01a,3.0353026938828314,0.0530257125695546,0.08333333333333326,0.9566666666666667
arguana,test-law-cplgpshwdp-pro02a,3.45904957857057,0.06044532482822731,0.0,0.96
arguana,test-law-cplgpshwdp-pro03a,3.707739793577824,0.06480299433072402,0.0,0.92
arguana,test-law-cplgpshwdp-pro04a,3.7006635771835157,0.06467880805333454,0.0333333333333333,0.93
arguana,test-law-cplgpshwdp-pro05a,5.456417471521621,0.09552252044280367,0.09999999999999991,0.92
arguana,test-law-cppshbcjsfm-con01a,3.5330965350060595,0.061742843439181565,0.0,0.9566666666666667
arguana,test-law-cppshbcjsfm-con02a,3.9930289996720076,0.06980460137128823,0.016666666666666666,0.9166666666666666
arguana,test-law-cppshbcjsfm-con03a,3.8209760210241215,0.0667879407604535,0.06666666666666664,0.9233333333333333
arguana,test-law-cppshbcjsfm-con04a,4.633377882973466,0.0810449322064717,0.05000000000000001,0.91
arguana,test-law-cppshbcjsfm-pro01a,3.0165436719321135,0.052697443713744435,0.0,0.9733333333333333
arguana,test-law-cppshbcjsfm-pro02a,3.143189029486417,0.054914178947607604,0.0,0.9633333333333333
arguana,test-law-hrilpgwhwr-con01a,3.512368064730712,0.061379306018352474,0.05000000000000001,0.96
arguana,test-law-hrilpgwhwr-con02a,5.719480145586715,0.10015887022018431,0.09999999999999996,0.84
arguana,test-law-hrilpgwhwr-con03a,3.8538849941357882,0.06736465791861214,0.05000000000000001,0.89
arguana,test-law-hrilpgwhwr-con04a,3.5574439661734796,0.062172466268142025,0.049999999999999996,0.91
arguana,test-law-hrilpgwhwr-con05a,5.763937950341671,0.10094441721836724,0.15,0.91
arguana,test-law-hrilpgwhwr-pro01a,4.187090955562493,0.073208933075269,0.16666666666666663,0.9533333333333333
arguana,test-law-hrilpgwhwr-pro02a,3.745808955895537,0.06547034035126363,0.1333333333333333,0.92
arguana,test-law-hrilpgwhwr-pro03a,4.199691781791489,0.07343382388353344,0.016666666666666666,0.8966666666666666
arguana,test-law-hrpepthwuto-con01a,4.461609013889838,0.0780277128020922,0.21666666666666665,0.8466666666666667
arguana,test-law-hrpepthwuto-con02a,4.846120029452254,0.08478471636772154,0.11666666666666659,0.8466666666666667
arguana,test-law-hrpepthwuto-con03a,6.933680000033086,0.1216106042265892,0.1333333333333333,0.83
arguana,test-law-hrpepthwuto-pro01a,3.9124469576736693,0.06839212526877717,0.24999999999999997,0.81
arguana,test-law-hrpepthwuto-pro02a,4.346120632606747,0.07600585619608557,0.1333333333333333,0.7966666666666667
arguana,test-law-hrpepthwuto-pro03a,4.742443451973972,0.0829641968011856,0.11666666666666659,0.7933333333333333
arguana,test-law-ilppppghb-con01a,3.521288758214176,0.0615361096958319,0.09999999999999996,0.9199999999999999
arguana,test-law-ilppppghb-con02a,4.5667659888015955,0.07987437893946964,0.16666666666666655,0.8833333333333333
arguana,test-law-ilppppghb-con03a,3.6551800980346614,0.06388272841771436,0.18333333333333326,0.9066666666666667
arguana,test-law-ilppppghb-pro01a,3.7856421917770575,0.06616834054390587,0.09999999999999991,0.8866666666666667
arguana,test-law-ilppppghb-pro02a,4.222622804843402,0.0738350003957748,0.016666666666666666,0.9499999999999998
arguana,test-law-ilppppghb-pro03a,4.593667305985561,0.08034719526767727,0.016666666666666666,0.9633333333333333
arguana,test-law-ilppppghb-pro04a,3.401056364123407,0.0594294952849547,0.05000000000000001,0.9566666666666667
arguana,test-law-lghbacpsba-con01a,6.035024036237096,0.10573072979847586,0.3333333333333333,0.8300000000000001
arguana,test-law-lghbacpsba-con02a,5.504512891571269,0.09636929134527837,0.03333333333333333,0.8633333333333333
arguana,test-law-lghbacpsba-con03a,4.524857212662092,0.07913832366466517,0.05000000000000001,0.8766666666666666
arguana,test-law-lghbacpsba-pro01a,2.9427320549340714,0.05140557388464603,0.05000000000000001,0.9033333333333333
arguana,test-law-lghbacpsba-pro02a,4.294615056453478,0.0750959714253743,0.1333333333333333,0.9066666666666667
arguana,test-law-lghbacpsba-pro03a,3.5947558365927246,0.06282404313484823,0.08333333333333326,0.85
arguana,test-law-lghbacpsba-pro04a,4.721871704148151,0.08260122189919146,0.0,0.91
arguana,test-law-lghbacpsba-pro05a,3.800241115192668,0.06642470260461165,0.05000000000000001,0.8933333333333334
arguana,test-law-lghwpcctcc-con01a,3.7882342534367566,0.06621385862429933,0.06666666666666664,0.8866666666666667
arguana,test-law-lghwpcctcc-con02a,4.342199239946989,0.07593120386203127,0.06666666666666664,0.9033333333333333
arguana,test-law-lghwpcctcc-con03a,3.484522864397471,0.060891489187876326,0.16666666666666663,0.89
arguana,test-law-lghwpcctcc-con04a,3.7272657300523733,0.06514526531100269,0.09999999999999991,0.9066666666666666
arguana,test-law-lghwpcctcc-pro01a,3.9740155965505157,0.06947242965300872,0.1333333333333333,0.8433333333333333
arguana,test-law-lghwpcctcc-pro02a,3.602102105230563,0.0629519013067086,0.11666666666666659,0.9633333333333333
arguana,test-law-lghwpcctcc-pro03a,3.9332849282086926,0.0687589546044667,0.0666666666666666,0.8266666666666667
arguana,test-law-lgplhbssbco-con01a,5.89382645830563,0.10323512802521384,0.14999999999999994,0.7866666666666667
arguana,test-law-lgplhbssbco-con02a,6.699452284265597,0.11746679743131,0.26666666666666666,0.8733333333333334
arguana,test-law-lgplhbssbco-con03a,4.182971112582182,0.07313847790161764,0.05000000000000001,0.88
arguana,test-law-lgplhbssbco-pro01a,4.641067756366592,0.0811795741319656,0.11666666666666659,0.8933333333333334
arguana,test-law-lgplhbssbco-pro02a,5.437244572712324,0.0951930334170659,0.3333333333333333,0.7933333333333333
arguana,test-law-lgplhbssbco-pro03a,3.6138033802603555,0.063156542678674,0.09999999999999996,0.9366666666666666
arguana,test-law-lgplhbssbco-pro04a,4.9788568968661115,0.0871204336484273,0.16666666666666663,0.8533333333333334
arguana,test-law-phwmfri-con01a,3.410254053004658,0.059590982894102695,0.08333333333333326,0.9166666666666666
arguana,test-law-phwmfri-con02a,3.9804540598791793,0.06958418339490886,0.1333333333333333,0.79
arguana,test-law-phwmfri-con03a,4.993640822826488,0.08737759043773013,0.1333333333333333,0.8266666666666667
arguana,test-law-phwmfri-pro01a,3.408087602311715,0.05955290546019867,0.05000000000000001,0.9066666666666667
arguana,test-law-phwmfri-pro02a,5.296167658443625,0.09270018835862474,0.06666666666666664,0.8733333333333334
arguana,test-law-phwmfri-pro03a,3.1733956724834402,0.0554431267082691,0.18333333333333326,0.8866666666666667
